x,y,z,intensity,beamNumber
57.914577,-26.852303,1.1002572,1.0,33.0
58.083736,-29.543262,0.88756263,3.0,34.0
45.40587,-25.212881,0.96493053,1.0,35.0
40.891964,-24.694557,0.9055013,0.0,36.0
36.558132,-23.934118,0.87066287,19.0,37.0
34.99807,-24.77684,0.75735474,18.0,38.0
37.04347,-17.172945,0.70610315,3.0,39.0
32.324055,-17.947573,0.61288416,6.0,41.0
29.996628,-18.11393,0.5798492,6.0,42.0
28.224289,-18.477236,0.53385633,7.0,43.0
27.259115,-19.297304,0.44354194,9.0,44.0
26.785475,-12.41554,0.54576474,3.0,45.0
24.937452,-12.680702,0.53944284,8.0,46.0
23.886389,-13.261535,0.49502185,4.0,47.0
23.318724,-14.080628,0.41636598,5.0,48.0
22.666834,-14.838403,0.34599978,4.0,49.0
21.977503,-15.557861,0.27075276,3.0,50.0
20.733324,-9.608653,0.47241473,4.0,51.0
19.522526,-9.925969,0.47110575,5.0,52.0
18.722172,-10.393483,0.44404417,4.0,53.0
16.96444,-9.417242,0.24763513,6.0,54.0
14.414466,-8.001062,0.2209402,5.0,55.0
12.563366,-6.973014,0.19389687,4.0,56.0
11.174764,-6.2018337,0.20521641,4.0,57.0
10.04643,-5.575178,0.14947242,4.0,58.0
9.142859,-5.07336,0.13140322,4.0,59.0
8.396525,-4.658865,0.114256375,5.0,60.0
7.7520432,-4.3009377,0.103014894,4.0,61.0
5.471533,-3.0344086,0.07276787,4.0,62.0
3.9533806,-2.1912713,0.05527346,4.0,63.0
63.01368,-44.60976,1.1189934,4.0,32.0
57.914577,-26.852303,1.1002572,1.0,33.0
47.001408,-23.905006,1.1023151,3.0,34.0
43.18578,-23.979929,1.0161661,10.0,35.0
38.307484,-23.133802,0.975466,7.0,36.0
36.558132,-23.934118,0.87066287,19.0,37.0
34.99807,-24.77684,0.75735474,18.0,38.0
37.04347,-17.172945,0.70610315,3.0,39.0
32.324055,-17.947573,0.61288416,6.0,41.0
29.996628,-18.11393,0.5798492,6.0,42.0
28.224289,-18.477236,0.53385633,7.0,43.0
27.259115,-19.297304,0.44354194,9.0,44.0
26.785475,-12.41554,0.54576474,3.0,45.0
24.937452,-12.680702,0.53944284,8.0,46.0
23.886389,-13.261535,0.49502185,4.0,47.0
23.318724,-14.080628,0.41636598,5.0,48.0
22.666834,-14.838403,0.34599978,4.0,49.0
21.977503,-15.557861,0.27075276,3.0,50.0
20.733324,-9.608653,0.47241473,4.0,51.0
19.522526,-9.925969,0.47110575,5.0,52.0
18.722172,-10.393483,0.44404417,4.0,53.0
16.96444,-9.417242,0.24763513,6.0,54.0
14.414466,-8.001062,0.2209402,5.0,55.0
12.563366,-6.973014,0.19389687,4.0,56.0
11.174764,-6.2018337,0.20521641,4.0,57.0
10.04643,-5.575178,0.14947242,4.0,58.0
9.142859,-5.07336,0.13140322,4.0,59.0
8.396525,-4.658865,0.114256375,5.0,60.0
7.7520432,-4.3009377,0.103014894,4.0,61.0
5.471533,-3.0344086,0.07276787,4.0,62.0
3.9533806,-2.1912713,0.05527346,4.0,63.0
63.202744,-45.075676,1.1130894,4.0,32.0
57.784195,-27.03744,1.1012619,1.0,33.0
43.112198,-24.136505,1.0158719,9.0,35.0
38.151268,-23.221756,0.9772827,8.0,36.0
36.440914,-24.039679,0.8713198,18.0,37.0
34.88201,-24.87806,0.75786,17.0,38.0
37.070126,-17.34292,0.70331275,14.0,39.0
32.184414,-18.017426,0.61617106,5.0,41.0
29.85463,-18.17083,0.58342946,8.0,42.0
28.252964,-18.637337,0.5286575,8.0,43.0
27.269623,-19.448082,0.43861523,10.0,44.0
26.70934,-12.4938135,0.5477484,3.0,45.0
24.949827,-12.796952,0.53616434,6.0,46.0
23.920033,-13.389807,0.48990113,5.0,47.0
23.330769,-14.199397,0.4120271,5.0,48.0
22.691502,-14.968069,0.34012172,5.0,49.0
21.919764,-15.632239,0.27066627,4.0,50.0
20.699585,-9.681066,0.47256985,5.0,51.0
19.462837,-9.981402,0.4731289,5.0,52.0
18.69963,-10.466668,0.4428562,4.0,53.0
16.927927,-9.474539,0.24797577,6.0,54.0
14.382917,-8.049472,0.22135302,5.0,55.0
12.542349,-7.0188503,0.19338216,4.0,56.0
11.139158,-6.233152,0.20743003,4.0,57.0
10.030291,-5.6122274,0.14882441,4.0,58.0
9.125032,-5.1053286,0.13139221,4.0,59.0
8.380149,-4.688231,0.114246234,4.0,60.0
7.7403345,-4.329967,0.10217074,4.0,61.0
5.457507,-3.0517066,0.07393126,4.0,62.0
3.936006,-2.1997495,0.059960034,5.0,63.0
63.202744,-45.075676,1.1130894,4.0,32.0
57.784195,-27.03744,1.1012619,1.0,33.0
47.074158,-24.149384,1.0994276,5.0,34.0
41.692005,-23.341293,1.0487127,0.0,35.0
38.151268,-23.221756,0.9772827,8.0,36.0
36.440914,-24.039679,0.8713198,18.0,37.0
34.88201,-24.87806,0.75786,17.0,38.0
37.070126,-17.34292,0.70331275,14.0,39.0
32.184414,-18.017426,0.61617106,5.0,41.0
29.85463,-18.17083,0.58342946,8.0,42.0
28.252964,-18.637337,0.5286575,8.0,43.0
27.269623,-19.448082,0.43861523,10.0,44.0
26.70934,-12.4938135,0.5477484,3.0,45.0
24.949827,-12.796952,0.53616434,6.0,46.0
23.920033,-13.389807,0.48990113,5.0,47.0
23.330769,-14.199397,0.4120271,5.0,48.0
22.691502,-14.968069,0.34012172,5.0,49.0
21.919764,-15.632239,0.27066627,4.0,50.0
20.699585,-9.681066,0.47256985,5.0,51.0
19.462837,-9.981402,0.4731289,5.0,52.0
18.69963,-10.466668,0.4428562,4.0,53.0
16.927927,-9.474539,0.24797577,6.0,54.0
14.382917,-8.049472,0.22135302,5.0,55.0
12.542349,-7.0188503,0.19338216,4.0,56.0
11.139158,-6.233152,0.20743003,4.0,57.0
10.030291,-5.6122274,0.14882441,4.0,58.0
9.125032,-5.1053286,0.13139221,4.0,59.0
8.380149,-4.688231,0.114246234,4.0,60.0
7.7403345,-4.329967,0.10217074,4.0,61.0
5.457507,-3.0517066,0.07393126,4.0,62.0
3.936006,-2.1997495,0.059960034,5.0,63.0
57.913605,-27.344986,1.0981268,3.0,33.0
58.216927,-30.124676,0.88128257,2.0,34.0
45.246006,-25.539297,0.9643982,0.0,35.0
39.815132,-24.425518,0.92957664,1.0,36.0
36.326736,-24.146927,0.8718566,19.0,37.0
34.781906,-24.990442,0.75776476,17.0,38.0
32.093414,-18.114035,0.61732805,7.0,41.0
29.770514,-18.262484,0.5842221,9.0,42.0
28.2376,-18.769114,0.5257192,9.0,43.0
27.120378,-19.48497,0.4428632,15.0,44.0
26.672718,-12.590479,0.54754096,3.0,45.0
24.936863,-12.900587,0.53434503,6.0,46.0
23.966986,-13.526326,0.48388404,4.0,47.0
23.345675,-14.320506,0.407444,5.0,48.0
22.662336,-15.0627365,0.33815414,5.0,49.0
21.835829,-15.687782,0.2726318,3.0,50.0
20.665594,-9.753361,0.47271636,5.0,51.0
19.431349,-10.051214,0.4729035,6.0,52.0
18.676807,-10.539823,0.44166014,5.0,53.0
16.901628,-9.537571,0.24722601,7.0,54.0
14.358132,-8.101668,0.22089928,6.0,55.0
12.514253,-7.0607233,0.1938612,4.0,56.0
11.1241665,-6.27598,0.20629834,4.0,57.0
10.014015,-5.649232,0.14817205,5.0,58.0
9.12081,-5.144977,0.12856527,4.0,59.0
8.36367,-4.7175393,0.114232495,4.0,60.0
7.7217035,-4.3551216,0.10299285,4.0,61.0
5.4567523,-3.076464,0.070412785,5.0,62.0
3.9314463,-2.2153716,0.058389604,5.0,63.0
57.913605,-27.344986,1.0981268,3.0,33.0
58.216927,-30.124676,0.88128257,2.0,34.0
42.99626,-24.269268,1.0165277,7.0,35.0
37.99491,-23.308899,0.9790836,7.0,36.0
36.326736,-24.146927,0.8718566,19.0,37.0
34.781906,-24.990442,0.75776476,17.0,38.0
32.093414,-18.114035,0.61732805,7.0,41.0
29.770514,-18.262484,0.5842221,9.0,42.0
28.2376,-18.769114,0.5257192,9.0,43.0
27.120378,-19.48497,0.4428632,15.0,44.0
26.672718,-12.590479,0.54754096,3.0,45.0
24.936863,-12.900587,0.53434503,6.0,46.0
23.966986,-13.526326,0.48388404,4.0,47.0
23.345675,-14.320506,0.407444,5.0,48.0
22.662336,-15.0627365,0.33815414,5.0,49.0
21.835829,-15.687782,0.2726318,3.0,50.0
20.665594,-9.753361,0.47271636,5.0,51.0
19.431349,-10.051214,0.4729035,6.0,52.0
18.676807,-10.539823,0.44166014,5.0,53.0
16.901628,-9.537571,0.24722601,7.0,54.0
14.358132,-8.101668,0.22089928,6.0,55.0
12.514253,-7.0607233,0.1938612,4.0,56.0
11.1241665,-6.27598,0.20629834,4.0,57.0
10.014015,-5.649232,0.14817205,5.0,58.0
9.12081,-5.144977,0.12856527,4.0,59.0
8.36367,-4.7175393,0.114232495,4.0,60.0
7.7217035,-4.3551216,0.10299285,4.0,61.0
5.4567523,-3.076464,0.070412785,5.0,62.0
3.9314463,-2.2153716,0.058389604,5.0,63.0
57.9116,-27.591816,1.0970277,3.0,33.0
43.06066,-24.504377,1.0129683,10.0,35.0
39.80099,-24.608622,0.9273619,0.0,36.0
36.232197,-24.26701,0.8717504,17.0,37.0
34.671722,-25.095398,0.7580055,17.0,38.0
37.1898,-17.716736,0.6952617,9.0,39.0
31.984762,-18.200344,0.6192268,7.0,41.0
29.652128,-18.33276,0.5866347,8.0,42.0
28.25155,-18.92101,0.5211917,10.0,43.0
27.10718,-19.619417,0.4392223,17.0,44.0
26.686235,-12.711109,0.54454976,3.0,45.0
24.842035,-12.961774,0.53734326,7.0,46.0
23.999393,-13.655433,0.47874206,5.0,47.0
23.353226,-14.437694,0.40331653,6.0,48.0
22.669287,-15.181807,0.33347884,6.0,49.0
21.806759,-15.7827015,0.2702056,3.0,50.0
20.649363,-9.834124,0.47151345,5.0,51.0
19.431446,-10.1375475,0.4701498,5.0,52.0
18.653702,-10.612944,0.44045615,5.0,53.0
16.861246,-9.592653,0.247913,7.0,54.0
14.336616,-8.155757,0.22000894,6.0,55.0
12.492917,-7.1064115,0.19333565,4.0,56.0
11.105571,-6.31682,0.20571843,4.0,57.0
9.997604,-5.6861916,0.14751534,4.0,58.0
9.102733,-5.1768684,0.12854633,4.0,59.0
8.353913,-4.7506723,0.1126761,5.0,60.0
7.709792,-4.384068,0.102142006,4.0,61.0
5.4459176,-3.0955782,0.07040144,5.0,62.0
3.9268262,-2.2309885,0.0568177,6.0,63.0
57.9116,-27.591816,1.0970277,3.0,33.0
46.687984,-24.364767,1.103883,0.0,34.0
41.653004,-23.70324,1.045653,0.0,35.0
37.93705,-23.456223,0.97817934,14.0,36.0
36.232197,-24.26701,0.8717504,17.0,37.0
34.671722,-25.095398,0.7580055,17.0,38.0
37.1898,-17.716736,0.6952617,9.0,39.0
31.984762,-18.200344,0.6192268,7.0,41.0
29.652128,-18.33276,0.5866347,8.0,42.0
28.25155,-18.92101,0.5211917,10.0,43.0
27.10718,-19.619417,0.4392223,17.0,44.0
26.686235,-12.711109,0.54454976,3.0,45.0
24.842035,-12.961774,0.53734326,7.0,46.0
23.999393,-13.655433,0.47874206,5.0,47.0
23.353226,-14.437694,0.40331653,6.0,48.0
22.669287,-15.181807,0.33347884,6.0,49.0
21.806759,-15.7827015,0.2702056,3.0,50.0
20.649363,-9.834124,0.47151345,5.0,51.0
19.431446,-10.1375475,0.4701498,5.0,52.0
18.653702,-10.612944,0.44045615,5.0,53.0
16.861246,-9.592653,0.247913,7.0,54.0
14.336616,-8.155757,0.22000894,6.0,55.0
12.492917,-7.1064115,0.19333565,4.0,56.0
11.105571,-6.31682,0.20571843,4.0,57.0
9.997604,-5.6861916,0.14751534,4.0,58.0
9.102733,-5.1768684,0.12854633,4.0,59.0
8.353913,-4.7506723,0.1126761,5.0,60.0
7.709792,-4.384068,0.102142006,4.0,61.0
5.4459176,-3.0955782,0.07040144,5.0,62.0
3.9268262,-2.2309885,0.0568177,6.0,63.0
57.90497,-27.837229,1.0959628,4.0,33.0
58.45453,-30.76713,0.8727675,0.0,34.0
45.548634,-26.13139,0.95297253,4.0,35.0
37.871834,-23.5992,0.97744346,17.0,36.0
36.110733,-24.368847,0.87246466,19.0,37.0
34.551537,-25.192825,0.7585823,18.0,38.0
37.084427,-17.825745,0.6970275,9.0,39.0
31.827366,-18.25826,0.62322885,7.0,41.0
29.550577,-18.413,0.58821845,7.0,42.0
28.324411,-19.113466,0.513498,10.0,43.0
27.270971,-19.883434,0.42524633,16.0,44.0
26.620031,-12.79389,0.54590523,5.0,45.0
24.768291,-13.033621,0.5390712,8.0,46.0
23.98616,-13.759087,0.47646755,5.0,47.0
23.336515,-14.540326,0.40081337,6.0,48.0
22.685604,-15.307813,0.3280563,6.0,49.0
21.75148,-15.858804,0.2698313,2.0,50.0
20.61124,-9.904512,0.47191104,4.0,51.0
19.413523,-10.214708,0.4687879,5.0,52.0
18.658,-10.701909,0.43691304,5.0,53.0
16.841423,-9.659461,0.24642637,7.0,54.0
14.308,-8.205833,0.21997298,6.0,55.0
12.478302,-7.155984,0.19180526,4.0,56.0
11.086826,-6.3576055,0.20513369,4.0,57.0
9.984486,-5.725068,0.14621839,4.0,58.0
9.087961,-5.210654,0.12782063,5.0,59.0
8.340624,-4.78184,0.111885816,5.0,60.0
7.6977744,-4.412983,0.101287805,4.0,61.0
5.428381,-3.1108472,0.072727285,5.0,62.0
3.9125643,-2.241105,0.05993549,6.0,63.0
57.90497,-27.837229,1.0959628,4.0,33.0
58.45453,-30.76713,0.8727675,0.0,34.0
43.030296,-24.686485,1.0115691,6.0,35.0
37.871834,-23.5992,0.97744346,17.0,36.0
36.110733,-24.368847,0.87246466,19.0,37.0
34.551537,-25.192825,0.7585823,18.0,38.0
37.084427,-17.825745,0.6970275,9.0,39.0
31.827366,-18.25826,0.62322885,7.0,41.0
29.550577,-18.413,0.58821845,7.0,42.0
28.324411,-19.113466,0.513498,10.0,43.0
27.270971,-19.883434,0.42524633,16.0,44.0
26.620031,-12.79389,0.54590523,5.0,45.0
24.768291,-13.033621,0.5390712,8.0,46.0
23.98616,-13.759087,0.47646755,5.0,47.0
23.336515,-14.540326,0.40081337,6.0,48.0
22.685604,-15.307813,0.3280563,6.0,49.0
21.75148,-15.858804,0.2698313,2.0,50.0
20.61124,-9.904512,0.47191104,4.0,51.0
19.413523,-10.214708,0.4687879,5.0,52.0
18.658,-10.701909,0.43691304,5.0,53.0
16.841423,-9.659461,0.24642637,7.0,54.0
14.308,-8.205833,0.21997298,6.0,55.0
12.478302,-7.155984,0.19180526,4.0,56.0
11.086826,-6.3576055,0.20513369,4.0,57.0
9.984486,-5.725068,0.14621839,4.0,58.0
9.087961,-5.210654,0.12782063,5.0,59.0
8.340624,-4.78184,0.111885816,5.0,60.0
7.6977744,-4.412983,0.101287805,4.0,61.0
5.428381,-3.1108472,0.072727285,5.0,62.0
3.9125643,-2.241105,0.05993549,6.0,63.0
57.98729,-28.12658,1.0934474,4.0,33.0
58.364376,-30.98044,0.87251216,2.0,34.0
45.23898,-26.164183,0.95792377,8.0,35.0
37.812862,-23.746248,0.9765053,20.0,36.0
35.998928,-24.47688,0.87284964,18.0,37.0
34.414986,-25.277887,0.7597307,19.0,38.0
36.921196,-17.90631,0.7008209,10.0,39.0
31.804893,-18.393356,0.6213207,7.0,41.0
29.435291,-18.48425,0.5904427,10.0,42.0
27.32052,-20.066074,0.41781956,15.0,44.0
26.549978,-12.8746195,0.5474475,5.0,45.0
24.733158,-13.125717,0.53847957,6.0,46.0
23.996696,-13.876816,0.4726327,5.0,47.0
23.383635,-14.683355,0.39386055,5.0,48.0
22.694715,-15.429626,0.32311207,5.0,49.0
21.628363,-15.885111,0.27486303,4.0,50.0
20.551334,-9.9643,0.4739087,4.0,51.0
19.391775,-10.289997,0.46769786,5.0,52.0
18.634275,-10.775061,0.43569246,5.0,53.0
16.810991,-9.720267,0.2460157,7.0,54.0
14.282649,-8.257804,0.21950059,6.0,55.0
12.460057,-7.203557,0.190769,5.0,56.0
11.067931,-6.3983383,0.20454413,4.0,57.0
9.96096,-5.757993,0.14682487,4.0,58.0
9.062839,-5.2384872,0.12919974,5.0,59.0
8.327218,-4.8129745,0.11109166,5.0,60.0
7.6822615,-4.4399114,0.10126508,4.0,61.0
5.414115,-3.1279483,0.07388125,5.0,62.0
3.9078417,-2.2566783,0.05835993,5.0,63.0
57.98729,-28.12658,1.0934474,4.0,33.0
42.788006,-24.746548,1.0150747,7.0,35.0
37.812862,-23.746248,0.9765053,20.0,36.0
34.414986,-25.277887,0.7597307,19.0,38.0
36.921196,-17.90631,0.7008209,10.0,39.0
31.804893,-18.393356,0.6213207,7.0,41.0
29.435291,-18.48425,0.5904427,10.0,42.0
27.32052,-20.066074,0.41781956,15.0,44.0
26.549978,-12.8746195,0.5474475,5.0,45.0
24.733158,-13.125717,0.53847957,6.0,46.0
23.996696,-13.876816,0.4726327,5.0,47.0
23.383635,-14.683355,0.39386055,5.0,48.0
22.694715,-15.429626,0.32311207,5.0,49.0
21.628363,-15.885111,0.27486303,4.0,50.0
20.551334,-9.9643,0.4739087,4.0,51.0
19.391775,-10.289997,0.46769786,5.0,52.0
18.634275,-10.775061,0.43569246,5.0,53.0
16.810991,-9.720267,0.2460157,7.0,54.0
14.282649,-8.257804,0.21950059,6.0,55.0
12.460057,-7.203557,0.190769,5.0,56.0
11.067931,-6.3983383,0.20454413,4.0,57.0
9.96096,-5.757993,0.14682487,4.0,58.0
9.062839,-5.2384872,0.12919974,5.0,59.0
8.327218,-4.8129745,0.11109166,5.0,60.0
7.6822615,-4.4399114,0.10126508,4.0,61.0
5.414115,-3.1279483,0.07388125,5.0,62.0
3.9078417,-2.2566783,0.05835993,5.0,63.0
58.086258,-28.425636,1.0906247,6.0,33.0
42.60455,-24.839466,1.0171902,10.0,35.0
37.824287,-23.938086,0.97360057,29.0,36.0
34.326477,-25.397966,0.75910527,19.0,38.0
36.79735,-18.005287,0.70319307,12.0,39.0
31.702444,-18.482212,0.6228762,8.0,41.0
29.407679,-18.610485,0.58840775,8.0,42.0
27.343424,-20.230291,0.41187766,14.0,44.0
26.57298,-13.00069,0.54383004,5.0,45.0
24.694164,-13.215835,0.5380873,7.0,46.0
24.03085,-14.008866,0.46723694,5.0,47.0
23.41654,-14.818353,0.3878304,4.0,48.0
22.683487,-15.5381565,0.31962812,6.0,49.0
21.492489,-15.901262,0.2809189,13.0,50.0
20.537863,-10.046605,0.4724122,4.0,51.0
19.334562,-10.346419,0.4693994,5.0,52.0
18.624052,-10.856214,0.43329805,5.0,53.0
16.773455,-9.776966,0.24631973,7.0,54.0
14.25024,-8.305692,0.21988237,5.0,55.0
12.44163,-7.251089,0.18972747,4.0,56.0
11.055732,-6.443007,0.20283622,4.0,57.0
9.937326,-5.7908254,0.14742702,5.0,58.0
9.047837,-5.2721586,0.1284659,5.0,59.0
8.306913,-4.840121,0.11183293,5.0,60.0
7.6700344,-4.4687543,0.10040415,4.0,61.0
5.40971,-3.1507654,0.071523,5.0,62.0
3.9062397,-2.2740986,0.055219118,5.0,63.0
58.086258,-28.425636,1.0906247,6.0,33.0
46.39126,-24.831911,1.1048576,1.0,34.0
42.60455,-24.839466,1.0171902,10.0,35.0
37.824287,-23.938086,0.97360057,29.0,36.0
34.326477,-25.397966,0.75910527,19.0,38.0
36.79735,-18.005287,0.70319307,12.0,39.0
31.702444,-18.482212,0.6228762,8.0,41.0
29.407679,-18.610485,0.58840775,8.0,42.0
27.343424,-20.230291,0.41187766,14.0,44.0
26.57298,-13.00069,0.54383004,5.0,45.0
24.694164,-13.215835,0.5380873,7.0,46.0
24.03085,-14.008866,0.46723694,5.0,47.0
23.41654,-14.818353,0.3878304,4.0,48.0
22.683487,-15.5381565,0.31962812,6.0,49.0
21.492489,-15.901262,0.2809189,13.0,50.0
20.537863,-10.046605,0.4724122,4.0,51.0
19.334562,-10.346419,0.4693994,5.0,52.0
18.624052,-10.856214,0.43329805,5.0,53.0
16.773455,-9.776966,0.24631973,7.0,54.0
14.25024,-8.305692,0.21988237,5.0,55.0
12.44163,-7.251089,0.18972747,4.0,56.0
11.055732,-6.443007,0.20283622,4.0,57.0
9.937326,-5.7908254,0.14742702,5.0,58.0
9.047837,-5.2721586,0.1284659,5.0,59.0
8.306913,-4.840121,0.11183293,5.0,60.0
7.6700344,-4.4687543,0.10040415,4.0,61.0
5.40971,-3.1507654,0.071523,5.0,62.0
3.9062397,-2.2740986,0.055219118,5.0,63.0
58.104946,-28.686762,1.089035,4.0,33.0
58.470337,-31.562078,0.86626726,1.0,34.0
46.944458,-27.590048,0.9133487,0.0,35.0
37.848312,-24.138897,0.97030634,24.0,36.0
34.208694,-25.49624,0.75952023,19.0,38.0
36.744957,-18.139029,0.70299536,10.0,39.0
31.672132,-18.61311,0.62124264,10.0,41.0
29.36269,-18.726015,0.58717626,9.0,42.0
27.375128,-20.402075,0.40535656,14.0,44.0
26.509457,-13.084619,0.5449541,5.0,45.0
24.637268,-13.296359,0.5387342,6.0,46.0
24.033388,-14.123112,0.463823,4.0,47.0
23.391546,-14.917263,0.38576093,4.0,48.0
22.691496,-15.660397,0.31466052,4.0,49.0
21.46561,-15.9977255,0.278195,12.0,50.0
20.545536,-10.139543,0.4692985,5.0,51.0
19.329857,-10.431008,0.46689287,5.0,52.0
18.630688,-10.947532,0.4294387,4.0,53.0
16.746035,-9.839578,0.24553335,7.0,54.0
14.224527,-8.357484,0.21939753,5.0,55.0
12.426447,-7.3005915,0.18818063,4.0,56.0
11.039941,-6.485662,0.20168029,4.0,57.0
9.9237995,-5.8295646,0.14611696,5.0,58.0
9.042897,-5.3117733,0.12561923,5.0,59.0
8.286522,-4.867184,0.11257039,5.0,60.0
7.6576996,-4.4975667,0.099539846,5.0,61.0
5.398617,-3.1697154,0.071502216,5.0,62.0
3.8918653,-2.2840784,0.058331598,5.0,63.0
58.104946,-28.686762,1.089035,4.0,33.0
46.237347,-24.957712,1.106201,2.0,34.0
42.365807,-24.898987,1.0205798,11.0,35.0
37.848312,-24.138897,0.97030634,24.0,36.0
34.208694,-25.49624,0.75952023,19.0,38.0
36.744957,-18.139029,0.70299536,10.0,39.0
31.672132,-18.61311,0.62124264,10.0,41.0
29.36269,-18.726015,0.58717626,9.0,42.0
27.375128,-20.402075,0.40535656,14.0,44.0
26.509457,-13.084619,0.5449541,5.0,45.0
24.637268,-13.296359,0.5387342,6.0,46.0
24.033388,-14.123112,0.463823,4.0,47.0
23.391546,-14.917263,0.38576093,4.0,48.0
22.691496,-15.660397,0.31466052,4.0,49.0
21.46561,-15.9977255,0.278195,12.0,50.0
20.545536,-10.139543,0.4692985,5.0,51.0
19.329857,-10.431008,0.46689287,5.0,52.0
18.630688,-10.947532,0.4294387,4.0,53.0
16.746035,-9.839578,0.24553335,7.0,54.0
14.224527,-8.357484,0.21939753,5.0,55.0
12.426447,-7.3005915,0.18818063,4.0,56.0
11.039941,-6.485662,0.20168029,4.0,57.0
9.9237995,-5.8295646,0.14611696,5.0,58.0
9.042897,-5.3117733,0.12561923,5.0,59.0
8.286522,-4.867184,0.11257039,5.0,60.0
7.6576996,-4.4975667,0.099539846,5.0,61.0
5.398617,-3.1697154,0.071502216,5.0,62.0
3.8918653,-2.2840784,0.058331598,5.0,63.0
58.11537,-28.944782,1.087536,3.0,33.0
46.12528,-25.105688,1.1066965,1.0,34.0
44.439312,-26.326956,0.9696809,4.0,35.0
37.851215,-24.32719,0.9675506,24.0,36.0
35.628803,-24.77524,0.87495923,9.0,37.0
34.11303,-25.610802,0.75909853,18.0,38.0
36.71356,-18.283314,0.7020165,11.0,39.0
31.54156,-18.684938,0.62398064,11.0,41.0
29.391228,-18.888987,0.5823359,8.0,42.0
28.264555,-19.653402,0.5007859,11.0,43.0
27.37081,-20.547947,0.40088525,13.0,44.0
26.52792,-13.209234,0.5415132,3.0,45.0
24.569584,-13.370916,0.53999996,8.0,46.0
24.06291,-14.253828,0.4586266,5.0,47.0
23.376228,-15.022653,0.3829794,5.0,48.0
22.715322,-15.794272,0.3084538,5.0,49.0
21.384039,-16.053474,0.27984762,12.0,50.0
20.499231,-10.205953,0.47019792,5.0,51.0
19.27924,-10.490887,0.468018,5.0,52.0
18.619751,-11.028862,0.42702758,4.0,53.0
16.721807,-9.904146,0.24437825,7.0,54.0
14.198627,-8.409198,0.21890621,5.0,55.0
12.390582,-7.337941,0.18962665,4.0,56.0
11.010354,-6.5202103,0.2027466,4.0,57.0
9.906727,-5.866267,0.1454385,4.0,58.0
9.017463,-5.3393784,0.12698652,5.0,59.0
8.26942,-4.8961644,0.1125349,4.0,60.0
7.641892,-4.5243545,0.09950704,4.0,61.0
5.3907485,-3.1905751,0.07030923,5.0,62.0
3.8869736,-2.2996113,0.0567511,5.0,63.0
58.11537,-28.944782,1.087536,3.0,33.0
46.12528,-25.105688,1.1066965,1.0,34.0
41.906967,-24.826683,1.0291212,14.0,35.0
37.851215,-24.32719,0.9675506,24.0,36.0
34.11303,-25.610802,0.75909853,18.0,38.0
36.71356,-18.283314,0.7020165,11.0,39.0
31.54156,-18.684938,0.62398064,11.0,41.0
29.391228,-18.888987,0.5823359,8.0,42.0
28.264555,-19.653402,0.5007859,11.0,43.0
27.37081,-20.547947,0.40088525,13.0,44.0
26.52792,-13.209234,0.5415132,3.0,45.0
24.569584,-13.370916,0.53999996,8.0,46.0
24.06291,-14.253828,0.4586266,5.0,47.0
23.376228,-15.022653,0.3829794,5.0,48.0
22.715322,-15.794272,0.3084538,5.0,49.0
21.384039,-16.053474,0.27984762,12.0,50.0
20.499231,-10.205953,0.47019792,5.0,51.0
19.27924,-10.490887,0.468018,5.0,52.0
18.619751,-11.028862,0.42702758,4.0,53.0
16.721807,-9.904146,0.24437825,7.0,54.0
14.198627,-8.409198,0.21890621,5.0,55.0
12.390582,-7.337941,0.18962665,4.0,56.0
11.010354,-6.5202103,0.2027466,4.0,57.0
9.906727,-5.866267,0.1454385,4.0,58.0
9.017463,-5.3393784,0.12698652,5.0,59.0
8.26942,-4.8961644,0.1125349,4.0,60.0
7.641892,-4.5243545,0.09950704,4.0,61.0
5.3907485,-3.1905751,0.07030923,5.0,62.0
3.8869736,-2.2996113,0.0567511,5.0,63.0
71.48264,-46.296974,1.5402119,56.0,30.0
58.21046,-29.24634,1.0846449,4.0,33.0
47.502766,-26.071096,1.0778365,0.0,34.0
44.63206,-26.652206,0.9627665,11.0,35.0
37.92376,-24.561445,0.9628256,18.0,36.0
35.52566,-24.8881,0.874968,22.0,37.0
33.98509,-25.700895,0.759836,18.0,38.0
36.56014,-18.36657,0.7053628,11.0,39.0
31.47951,-18.79707,0.6236805,10.0,41.0
29.392149,-19.035004,0.57878834,9.0,42.0
28.326658,-19.843721,0.4933649,10.0,43.0
27.490126,-20.78799,0.3890689,6.0,44.0
26.428034,-13.274937,0.5445947,5.0,45.0
24.571714,-13.483607,0.5370577,6.0,46.0
24.078096,-14.37673,0.45430487,5.0,47.0
23.387278,-15.145479,0.37831685,5.0,48.0
21.337376,-16.13532,0.27865154,11.0,50.0
20.502636,-10.297259,0.4673356,3.0,51.0
19.270414,-10.573582,0.4657749,5.0,52.0
18.622173,-11.118429,0.42344248,4.0,53.0
16.704174,-9.97275,0.24249353,7.0,54.0
14.172541,-8.460833,0.21840888,5.0,55.0
12.375052,-7.387336,0.18806884,4.0,56.0
10.997666,-6.5647836,0.20102403,4.0,57.0
9.886127,-5.900897,0.14539167,5.0,58.0
9.002089,-5.3729258,0.12624072,5.0,59.0
8.255588,-4.927097,0.11172643,5.0,60.0
7.6259904,-4.5510864,0.09947088,5.0,61.0
5.3762307,-3.2074986,0.07145353,5.0,62.0
